species_id,fish_id,date,trap,sampling_gear,year,month,filename,image,AMS_rego,publication,stage
lulcar,24/12/01j29,2001-12-24,sunb,light trap,2001,12,24v12v01j29.jpg,24v12v01j29,NA,Fisher_etal2005,Settlement
lulcar,24/12/01j34,2001-12-24,sunb,light trap,2001,12,24v12v01j34.jpg,24v12v01j34,NA,Fisher_etal2005,Settlement
lulcya,tci03oct25k,2003-10-25,grotto,light trap,2003,10,tci03oct25k.jpg,tci03oct25k,NA,Fisher_etal2005,Settlement
luLI19c,19/12/01j31,2001-12-19,sunb,light trap,2001,12,19v12v01j31.jpg,19v12v01j31,NA,Fisher_etal2005,Settlement
luLI19c,22/12/01j19,2001-12-22,sunb,light trap,2001,12,22v12v01j19.jpg,22v12v01j19,NA,Fisher_etal2005,Settlement
luLI19c,23/12/01j14,2001-12-23,sunb,light trap,2001,12,23v12v01j14.jpg,23v12v01j14,NA,Fisher_etal2005,Settlement
luLI19c,23/12/01j27,2001-12-23,sunb,light trap,2001,12,23v12v01j27.jpg,23v12v01j27,NA,Fisher_etal2005,Settlement
luLI19c,24/12/01j10,2001-12-24,sunb,light trap,2001,12,24v12v01j10.jpg,24v12v01j10,NA,Fisher_etal2005,Settlement
luLI19c,24/12/01j20,2001-12-24,sunb,light trap,2001,12,24v12v01j20.jpg,24v12v01j20,NA,Fisher_etal2005,Settlement
luLI19c,26/12/01j33,2001-12-26,sunb,light trap,2001,12,26v12v01j33.jpg,26v12v01j33,NA,Fisher_etal2005,Settlement
lulmah,05larv0079,2005-07-05,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
lulmah,05larv0125,2005-07-06,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
lulmah,05larv0126,2005-07-06,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
lulmah,05larv0128,2005-07-06,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
lulmah,05larv0204,2005-07-10,cn2,crest net,2005,7,05larv0204.jpg,05larv0204,NA,Hogan_etal2007,Settlement
lulmah,05larv0206,2005-07-10,cn3,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
lulmah,05larv0320,NA,cn2,crest net,2005,NA,05LARV0320.jpg,05larv0320,NA,Hogan_etal2007,Settlement
luochr,05larv0086,2005-07-05,cn3,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
luochr,05larv0121,2005-07-06,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
luochr,05larv0122,2005-07-06,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
luochr,05larv0129,2005-07-06,cn1,crest net,2005,7,05larv0129.jpg,05larv0129,NA,Hogan_etal2007,Settlement
luochr,05larv0268,2005-07-13,cn1,crest net,2005,7,05larv0268.jpg,05larv0268,NA,Hogan_etal2007,Settlement
luochr,tci03nov23a,2003-11-23,hdl,light trap,2003,11,tci03nov23a.jpg,tci03nov23a,NA,Fisher_etal2005,Settlement
luochr,tci03oct25j,2003-10-25,grotto,light trap,2003,10,NA,NA,NA,Fisher_etal2005,Settlement
luochr,05larv0060,2005-07-03,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
moHunkown,05larv0162,2005-07-08,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
moJEFFpara,jml03/13.12.15,2003-12-13,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
moJEFFpara,12/12/01j12,2001-12-12,liv,light trap,2001,12,12v12v01j12.jpg,12v12v01j12,NA,Fisher_etal2005,Settlement
moJEFFpara,12/12/01j15,2001-12-12,liv,light trap,2001,12,12v12v01j15.jpg,12v12v01j15,NA,Fisher_etal2005,Settlement
moJEFFpara,12/12/01j16,2001-12-12,liv,light trap,2001,12,12v12v01j16.jpg,12v12v01j16,NA,Fisher_etal2005,Settlement
moJEFFpara,12/12/01j3,2001-12-12,liv,light trap,2001,12,12v12v01j3.jpg,12v12v01j3,NA,Fisher_etal2005,Settlement
moJEFFpara,12/12/01j37,2001-12-12,liv,light trap,2001,12,12v12v01j37.jpg,12v12v01j37,NA,Fisher_etal2005,Settlement
moJEFFpara,12/12/01j39,2001-12-12,liv,light trap,2001,12,12v12v01j39.jpg,12v12v01j39,NA,Fisher_etal2005,Settlement
moJEFFpara,12/12/01j40,2001-12-12,liv,light trap,2001,12,12v12v01j40.jpg,12v12v01j40,NA,Fisher_etal2005,Settlement
moJEFFpara,16/12/01j10,2001-12-16,liv,light trap,2001,12,16v12v01j10.jpg,16v12v01j10,NA,Fisher_etal2005,Settlement
moJEFFpara,16/12/01j14,2001-12-16,liv,light trap,2001,12,16v12v01j14.jpg,16v12v01j14,NA,Fisher_etal2005,Settlement
moJEFFpara,16/12/01j3,2001-12-16,liv,light trap,2001,12,16v12v01j3.jpg,16v12v01j3,NA,Fisher_etal2005,Settlement
moJEFFpara,24/11/00j25,2000-11-24,top,light trap,2000,11,24v11top25.jpg,24v11v00j25,NA,Fisher_etal2005,Settlement
moJEFFpara,26/11/00j25,2000-11-26,bottom,light trap,2000,11,NA,NA,NA,Fisher_etal2005,Settlement
moLIb,12/12/01j29,2001-12-12,liv,light trap,2001,12,12v12v01j29.jpg,12v12v01j29,NA,Fisher_etal2005,Settlement
moLIb,12/12/01j30,2001-12-12,liv,light trap,2001,12,12v12v01j30.jpg,12v12v01j30,NA,Fisher_etal2005,Settlement
moLIb,16/11/01j16,2001-11-16,liv,light trap,2001,11,16v11v01j16.jpg,16v11v01j16,NA,Fisher_etal2005,Settlement
moLIb,16/11/01j19,2001-11-16,liv,light trap,2001,11,16v11v01j19.jpg,16v11v01j19,NA,Fisher_etal2005,Settlement
moLIb,16/11/01j20,2001-11-16,liv,light trap,2001,11,16v11v01j20.jpg,16v11v01j20,NA,Fisher_etal2005,Settlement
moLIb,24/12/01j6,2001-12-24,sunb,light trap,2001,12,24v12v01j6.jpg,24v12v01j6,NA,Fisher_etal2005,Settlement
momcil,05larv0063,2005-07-03,ltCalab,light trap,2005,7,05larv0063.jpg,05larv0063,NA,Hogan_etal2007,Settlement
momcil,05larv0064,2005-07-03,ltCalab,light trap,2005,7,05larv0064.jpg,05larv0064,NA,Hogan_etal2007,Settlement
momcil,05larv0018,2005-06-26,cn2,crest net,2005,6,05larv0018.jpg,05larv0018,NA,Hogan_etal2007,Settlement
momtuc,05larv0101,2005-07-05,ltCalab,light trap,2005,7,05larv0101.jpg,05larv0101,NA,Hogan_etal2007,Settlement
momtuc,05larv0142,2005-07-07,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
momtuc,05larv0188,2005-07-09,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
momtuc,05larv0042,2005-07-02,ltCalab,light trap,2005,7,05larv0042.jpg,05larv0042,NA,Hogan_etal2007,Settlement
momtuc,05larv0017,2005-06-26,cn2,crest net,2005,6,NA,NA,NA,Hogan_etal2007,Settlement
moolon,jml03/1.1.2,2004-01-01,JML03,light trap,2004,1,NA,NA,NA,Fisher_etal2005,Settlement
mosset,05larv0099,2005-07-05,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
mosset,tci03oct26f,2003-10-26,grotto,light trap,2003,10,tci03oct26f.jpg,tci03oct26f,NA,Fisher_etal2005,Settlement
mosset,05larv0004,2005-06-11,ltCalab,light trap,2005,6,NA,NA,NA,Hogan_etal2007,Settlement
muLIa,20/12/00j2,2000-12-20,mark,light trap,2000,12,20v12mark2.jpg,20v12v00j2,NA,Fisher_etal2005,Settlement
neLIb,23/12/01j16,2001-12-23,sunb,light trap,2001,12,23v12v01j16.jpg,23v12v01j16,NA,Fisher_etal2005,Settlement
neLIb,23/12/01j21,2001-12-23,sunb,light trap,2001,12,23v12v01j21.jpg,23v12v01j21,NA,Fisher_etal2005,Settlement
neLIb,23/12/01j39,2001-12-23,sunb,light trap,2001,12,23v12v01j39.jpg,23v12v01j39,NA,Fisher_etal2005,Settlement
neLIb,24/12/01j36,2001-12-24,sunb,light trap,2001,12,24v12v01j36.jpg,24v12v01j36,NA,Fisher_etal2005,Settlement
nesbil,6/12/01j40,2001-12-06,sunb,light trap,2001,12,6v12v01jar40.jpg,6v12v01j40,NA,Fisher_etal2005,Settlement
nesbil,jml03/13.12.14,2003-12-13,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
nesbil,jml03/14.12.1,2003-12-14,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
nesbil,jml03/15.12.19,2003-12-15,JML03,light trap,2003,12,15.12.18 & 19.JPG,15.12.18 & 19,NA,Fisher_etal2005,Settlement
nesbil,jml03/17.12.10,2003-12-17,JML03,light trap,2003,12,17.12.10.JPG,17.12.10,NA,Fisher_etal2005,Settlement
nesbil,jml03/17.12.8,2003-12-17,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
nesbil,jml03/24.12.14,2003-12-24,JML03,light trap,2003,12,24.12.13 & 14.JPG,24.12.13 & 14,NA,Fisher_etal2005,Settlement
nesbil,jml03/24.12.16,2003-12-24,JML03,light trap,2003,12,24.12.15 & 16.JPG,24.12.15 & 16,NA,Fisher_etal2005,Settlement
nesbil,jml03/24.12.18,2003-12-24,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
nesbil,jml03/24.12.20,2003-12-24,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
nesbil,15/12/01j22,2001-12-15,liv,light trap,2001,12,15v12v01j22.jpg,15v12v01j22,NA,Fisher_etal2005,Settlement
nesbil,15/12/01j39,2001-12-15,liv,light trap,2001,12,15v12v01j39.jpg,15v12v01j39,NA,Fisher_etal2005,Settlement
nesbil,15/12/01j42,2001-12-15,liv,light trap,2001,12,15v12v01j42.jpg,15v12v01j42,NA,Fisher_etal2005,Settlement
nesbil,18/11/01j40,2001-11-18,liv,light trap,2001,11,18v11v01oliviaj40.jpg,18v11v01j40,NA,Fisher_etal2005,Settlement
nesbil,28/11/00j18,2000-11-28,jeff,light trap,2000,11,28v11jeff18.jpg,28v11v00j18,NA,Fisher_etal2005,Settlement
NoLIa,22/11/01j7,2001-11-22,top2,light trap,2001,11,22v11v01top2j7.jpg,22v11v01j7,NA,Fisher_etal2005,Settlement
NoLIa,10/12/01j21,2001-12-10,liv,light trap,2001,12,10v12v01j21.jpg,10v12v01j21,NA,Fisher_etal2005,Settlement
NoLIa,16/11/01j15,2001-11-16,liv,light trap,2001,11,16v11v01j15.jpg,16v11v01j15,NA,Fisher_etal2005,Settlement
NoLIa,24/11/01j24,2001-11-24,sunb,light trap,2001,11,24v11v01top2j24.jpg,24v11v01j24,NA,Fisher_etal2005,Settlement
NoLIa,27/12/00j20,2000-12-27,mark,light trap,2000,12,27v12bottom20.jpg,27v12v00j20,NA,Fisher_etal2005,Settlement
ogona,05larv0043,2005-07-02,ltCalab,light trap,2005,7,05larv0043.jpg,05larv0043,NA,Hogan_etal2007,Settlement
ogona,05larv0058,2005-07-03,ltCalab,light trap,2005,7,05larv0058.jpg,05larv0058,NA,Hogan_etal2007,Settlement
ogona,05larv0059,2005-07-03,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
oslbic,05larv0244,2005-07-12,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
oslbic,05larv0245,2005-07-12,cn2,crest net,2005,7,05larv0245.jpg,05larv0245,NA,Hogan_etal2007,Settlement
oslbic,05larv0247,2005-07-12,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
oslbic,05larv0266,2005-07-13,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
oslbic,05larv0267,2005-07-13,cn3,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
oslbic,05larv0286,2005-07-14,cn2,crest net,2005,7,05LARV0286.jpg,05larv0286,NA,Hogan_etal2007,Settlement
oslbic,05larv0302,NA,cn1,crest net,2005,NA,05LARV0302.jpg,05larv0302,NA,Hogan_etal2007,Settlement
oslbic,05larv0303,NA,cn1,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
oslbic,05larv0304,NA,cn1,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
oslbic,05larv0311,NA,cn2,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
oslbic,05larv0312,NA,cn2,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
oslbic,05larv0313,NA,cn2,crest net,2005,NA,05LARV0313.jpg,05larv0313,NA,Hogan_etal2007,Settlement
osltri,05larv0287,2005-07-14,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
pahcil,05larv0241,2005-07-12,cn3,crest net,2005,7,05larv0241.jpg,05larv0241,NA,Hogan_etal2007,Settlement
pahcil,05larv0281,2005-07-14,cn3,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
papsex,jml03/1.1.1,2004-01-01,JML03,light trap,2004,1,1.1.1.JPG,1.1.1,NA,Fisher_etal2005,Settlement
papsex,20/12/01j25,2001-12-20,sunb,light trap,2001,12,20v12v01j25.jpg,20v12v01j25,NA,Fisher_etal2005,Settlement
papsex,20/12/01j41,2001-12-20,sunb,light trap,2001,12,20v12v01j41.jpg,20v12v01j41,NA,Fisher_etal2005,Settlement
papsex,20/12/01j5,2001-12-20,sunb,light trap,2001,12,20v12v01j5.jpg,20v12v01j5,NA,Fisher_etal2005,Settlement
papsex,23/12/01j19,2001-12-23,sunb,light trap,2001,12,23v12v01j19.jpg,23v12v01j19,NA,Fisher_etal2005,Settlement
papsex,23/12/01j31,2001-12-23,sunb,light trap,2001,12,23v12v01j31.jpg,23v12v01j31,NA,Fisher_etal2005,Settlement
papsex,26/12/01j40,2001-12-26,sunb,light trap,2001,12,26v12v01j40.jpg,26v12v01j40,NA,Fisher_etal2005,Settlement
peabre,jml03/24.12.13,2003-12-24,JML03,light trap,2003,12,24.12.13 & 14.JPG,24.12.13 & 14,NA,Fisher_etal2005,Settlement
peabre,jml03/24.12.15,2003-12-24,JML03,light trap,2003,12,24.12.15 & 16.JPG,24.12.15 & 16,NA,Fisher_etal2005,Settlement
peabre,jml03/24.12.17,2003-12-24,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
peabre,jml03/24.12.19,2003-12-24,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
peabre,jml03/24.12.21,2003-12-24,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
peabre,jml03/24.12.22,2003-12-24,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
peacla,19/11/01j9,2001-11-19,liv,light trap,2001,11,19v11v01j9.jpg,19v11v01j9,NA,Fisher_etal2005,Settlement
peapol,21/12/01j15,2001-12-21,ac,scuba,2001,12,21v12v01j15.jpg,21v12v01j15,NA,Fisher_etal2005,NA
peapol,21/12/01j16,2001-12-21,ac,scuba,2001,12,21v12v01j16.jpg,21v12v01j16,NA,Fisher_etal2005,NA
peapol,21/12/01j26,2001-12-21,ac,scuba,2001,12,21v12v01j26.jpg,21v12v01j26,NA,Fisher_etal2005,NA
peapol,21/12/01j27,2001-12-21,ac,scuba,2001,12,21v12v01j27.jpg,21v12v01j27,NA,Fisher_etal2005,NA
peapol,21/12/01j31,2001-12-21,ac,scuba,2001,12,21v12v01j31.jpg,21v12v01j31,NA,Fisher_etal2005,NA
peapol,27/12/01j21,2001-12-27,ac,scuba,2001,12,27v12v01j21.jpg,27v12v01j21,NA,Fisher_etal2005,NA
peapol,27/12/01j40,2001-12-27,ac,scuba,2001,12,27v12v01j40.jpg,27v12v01j40,NA,Fisher_etal2005,NA
peapol,28/12/01j20,2001-12-28,ac,scuba,2001,12,28v12v01j20.jpg,28v12v01j20,NA,Fisher_etal2005,NA
peasax,05larv0083,2005-07-05,cn3,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
peasax,05larv0227,2005-07-11,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
peasax,05larv0322,NA,cn3,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
peasax,05larv0326,NA,cn3,crest net,2005,NA,05LARV0326.jpg,05larv0326,NA,Hogan_etal2007,Settlement
peasax,05larv0067,2005-07-03,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
peavag,22/12/00j30,2000-12-22,mark,light trap,2000,12,22v12mark30.jpg,22v12v00j30,NA,Fisher_etal2005,Settlement
peavag,22/12/01j21,2001-12-22,sunb,light trap,2001,12,22v12v01j21.jpg,22v12v01j21,NA,Fisher_etal2005,Settlement
peavag,23/11/00j10,2000-11-23,top,light trap,2000,11,23v11top10.jpg,23v11v00j10,NA,Fisher_etal2005,Settlement
peavag,23/11/00j24,2000-11-23,top,light trap,2000,11,23v11top24.jpg,23v11v00j24,NA,Fisher_etal2005,Settlement
peavag,14/12/01j25,2001-12-14,top2,light trap,2001,12,14v12v01j25.jpg,14v12v01j25,NA,Fisher_etal2005,Settlement
peavag,14/12/01j6,2001-12-14,sunb,light trap,2001,12,14v12v01j6.jpg,14v12v01j6,NA,Fisher_etal2005,Settlement
peavag,16/11/01j14,2001-11-16,liv,light trap,2001,11,16v11v01j14.jpg,16v11v01j14,NA,Fisher_etal2005,Settlement
peavag,17/11/01j41,2001-11-17,liv,light trap,2001,11,17v11v01olivia1j41.jpg,17v11v01j41,NA,Fisher_etal2005,Settlement
peavag,18/12/01j33,2001-12-18,top2,light trap,2001,12,18v12v01j33top2.jpg,18v12v01j33,NA,Fisher_etal2005,Settlement
peavag,18/12/01j36,2001-12-18,sunb,light trap,2001,12,18v12v01j36.jpg,18v12v01j36,NA,Fisher_etal2005,Settlement
peavag,27/11/01j5,2001-11-27,sunb,light trap,2001,11,27v11v01j5.jpg,27v11v01j5,NA,Fisher_etal2005,Settlement
pecatr,20/12/00j9,2000-12-20,mark,light trap,2000,12,20v12mark9.jpg,20v12v00j9,NA,Fisher_etal2005,Settlement
pecatr,31/12/00j24,2000-12-31,mark,light trap,2000,12,31v12mark24.jpg,31v12v00j24,NA,Fisher_etal2005,Settlement
pecatr,9/12/00j25,2000-12-09,mark,light trap,2000,12,9v12mark25.jpg,9v12v00j25,NA,Fisher_etal2005,Settlement
pecatr,jml03/15.12.1,2003-12-15,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
pecatr,jml03/15.12.10,2003-12-15,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
pecatr,jml03/15.12.12,2003-12-15,JML03,light trap,2003,12,15.12.11 & 12.JPG,15.12.11 & 12,NA,Fisher_etal2005,Settlement
pecatr,jml03/15.12.4,2003-12-15,JML03,light trap,2003,12,15.12.3 & 4.JPG,15.12.3 & 4,NA,Fisher_etal2005,Settlement
pecatr,jml03/15.12.6,2003-12-15,JML03,light trap,2003,12,15.12.5 & 6.JPG,15.12.5 & 6,NA,Fisher_etal2005,Settlement
pecatr,jml03/15.12.8,2003-12-15,JML03,light trap,2003,12,15.12.7 & 8.JPG,15.12.7 & 8,NA,Fisher_etal2005,Settlement
pecatr,24/11/00j5,2000-11-24,top,light trap,2000,11,24v11top5.jpg,24v11v00j5,NA,Fisher_etal2005,Settlement
pecatr,28/11/00j11,2000-11-28,jeff,light trap,2000,11,28v11jeff11.jpg,28v11v00j11,NA,Fisher_etal2005,Settlement
pecatr,28/11/00j27,2000-11-28,jeff,light trap,2000,11,28v11jeff27.jpg,28v11v00j27,NA,Fisher_etal2005,Settlement
pecrol,21/11/00j12,2000-11-21,top,light trap,2000,11,21v11top12.jpg,21v11v00j12,NA,Fisher_etal2005,Settlement
pecrol,21/11/00j14,2000-11-21,top,light trap,2000,11,21v11top14.jpg,21v11v00j14,NA,Fisher_etal2005,Settlement
pecrol,21/11/00j16,2000-11-21,top,light trap,2000,11,21v11top16.jpg,21v11v00j16,NA,Fisher_etal2005,Settlement
pecrol,21/12/00j23,2000-12-21,mark,light trap,2000,12,21v12mark23.jpg,21v12v00j23,NA,Fisher_etal2005,Settlement
pecrol,jml03/11.12.3,2003-11-12,JML03,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
pecrol,jml03/11.12.4,2003-11-12,JML03,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
pecrol,jml03/11.12.5,2003-11-12,JML03,light trap,2003,11,11.12.03 lane 5.JPG,11.12.03 lane 5,NA,Fisher_etal2005,Settlement
pecrol,jml03/11.12.6,2003-11-12,JML03,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
pecrol,jml03/11.12.7,2003-11-12,JML03,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
pecrol,jml03/11.12.8,2003-11-12,JML03,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
pecrol,jml03/11.12.9,2003-11-12,JML03,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
pecrol,26/11/00j15,2000-11-26,top,light trap,2000,11,26v11top15.jpg,26v11v00j15,NA,Fisher_etal2005,Settlement
pecrol,28/11/00j22,2000-11-28,jeff,light trap,2000,11,28v11jeff22.jpg,28v11v00j22,NA,Fisher_etal2005,Settlement
pecrol,jml03/11.12.1,2003-11-12,JML03,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
pecrol,jml03/11.12.11,2003-11-12,JML03,light trap,2003,11,11.12.11.JPG,11.12.11,NA,Fisher_etal2005,Settlement
pecrol,jml03/11.12.12,2003-11-12,JML03,light trap,2003,11,11.12.12.JPG,11.12.12,NA,Fisher_etal2005,Settlement
pecrol,jml03/11.12.2,2003-11-12,JML03,light trap,2003,11,11.12.03 lane 2.JPG,11.12.03 lane 2,NA,Fisher_etal2005,Settlement
pedaru,20/12/01j10,2001-12-20,sunb,light trap,2001,12,20v12v01j10.jpg,20v12v01j10,NA,Fisher_etal2005,Settlement
pedaru,6/12/01j10,2001-12-06,sunb,light trap,2001,12,6v12v01jar10.jpg,6v12v01j10,NA,Fisher_etal2005,Settlement
pedaru,6/12/01j29,2001-12-06,sunb,light trap,2001,12,6v12v01jar29.jpg,6v12v01j29,NA,Fisher_etal2005,Settlement
pedaru,6/12/01j41,2001-12-06,sunb,light trap,2001,12,6v12v01jar41.jpg,6v12v01j41,NA,Fisher_etal2005,Settlement
pedaru,15/12/01j10,2001-12-15,liv,light trap,2001,12,15v12v01j10.jpg,15v12v01j10,NA,Fisher_etal2005,Settlement
pedaru,15/12/01j3,2001-12-15,liv,light trap,2001,12,15v12v01j3.jpg,15v12v01j3,NA,Fisher_etal2005,Settlement
pedaru,15/12/01j30,2001-12-15,liv,light trap,2001,12,15v12v01j30.jpg,15v12v01j30,NA,Fisher_etal2005,Settlement
pedaru,16/12/01j30,2001-12-16,sunb,light trap,2001,12,16v12v01j30.jpg,16v12v01j30,NA,Fisher_etal2005,Settlement
pedaru,17/12/01j28,2001-12-17,liv,light trap,2001,12,17v12v01j28.jpg,17v12v01j28,NA,Fisher_etal2005,Settlement
pedaru,18/12/01j22,2001-12-18,sunb,light trap,2001,12,18v12v01j22.jpg,18v12v01j22,NA,Fisher_etal2005,Settlement
pedpro,jml03/14.12.18,2003-12-14,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
pedpro,jml03/14.12.20,2003-12-14,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
pedpro,jml03/15.12.11,2003-12-15,JML03,light trap,2003,12,15.12.11 & 12.JPG,15.12.11 & 12,NA,Fisher_etal2005,Settlement
pedpro,jml03/15.12.2,2003-12-15,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
pedpro,jml03/15.12.21,2003-12-15,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
pedpro,jml03/15.12.25,2003-12-15,JML03,light trap,2003,12,15.12.25.JPG,15.12.25,NA,Fisher_etal2005,Settlement
pedpro,jml03/15.12.3,2003-12-15,JML03,light trap,2003,12,15.12.3 & 4.JPG,15.12.3 & 4,NA,Fisher_etal2005,Settlement
pedpro,jml03/15.12.5,2003-12-15,JML03,light trap,2003,12,15.12.5 & 6.JPG,15.12.5 & 6,NA,Fisher_etal2005,Settlement
pedpro,jml03/15.12.7,2003-12-15,JML03,light trap,2003,12,15.12.7 & 8.JPG,15.12.7 & 8,NA,Fisher_etal2005,Settlement
pedpro,jml03/15.12.9,2003-12-15,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
pedpro,26/12/00j5,2000-12-26,mark,light trap,2000,12,26v12mark5.jpg,26v12v00j5,NA,Fisher_etal2005,Settlement
pedpro,27/12/00j17,2000-12-27,mark,light trap,2000,12,NA,NA,NA,Fisher_etal2005,Settlement
pedret,12/11/01j21,2001-11-12,bott1,light trap,2001,11,12v11v01j21bot1.jpg,12v11v01j21,NA,Fisher_etal2005,Settlement
pedret,14/11/01j7,2001-11-14,liv,light trap,2001,11,14v11v01j7.jpg,14v11v01j7,NA,Fisher_etal2005,Settlement
peLIee,21/11/00j10,2000-11-21,top,light trap,2000,11,21v11top10.jpg,21v11v00j10,NA,Fisher_etal2005,Settlement
peLIee,4/12/01j22,2001-12-04,sunb,light trap,2001,12,4v12v01j22.jpg,4v12v01j22,NA,Fisher_etal2005,Settlement
peLIee,6/12/01j12,2001-12-06,sunb,light trap,2001,12,6v12v01jar12.jpg,6v12v01j12,NA,Fisher_etal2005,Settlement
peLIee,28/11/00j24,2000-11-28,jeff,light trap,2000,11,28v11jeff24.jpg,28v11v00j24,NA,Fisher_etal2005,Settlement
peLIee,28/11/00j26,2000-11-28,jeff,light trap,2000,11,28v11jeff26.jpg,28v11v00j26,NA,Fisher_etal2005,Settlement
peLIn,20/11/01j15,2001-11-20,mid1,light trap,2001,11,20v11v01j15.jpg,20v11v01j15,NA,Fisher_etal2005,Settlement
peLIn,21/11/00j18,2000-11-21,top,light trap,2000,11,21v11top18.jpg,21v11v00j18,NA,Fisher_etal2005,Settlement
peLIn,22/11/00j7,2000-11-22,top,light trap,2000,11,22v11top7.jpg,22v11v00j7,NA,Fisher_etal2005,Settlement
peLIn,24/11/01j40,2001-11-24,sunb,light trap,2001,11,24v11v01j40.jpg,24v11v01j40,NA,Fisher_etal2005,Settlement
peLIn,26/11/00j14,2000-11-26,top,light trap,2000,11,26v11top14.jpg,26v11v00j14,NA,Fisher_etal2005,Settlement
peLIn,26/11/00j7,2000-11-26,top,light trap,2000,11,26v11top7.jpg,26v11v00j7,NA,Fisher_etal2005,Settlement
peLIz,16/11/01j18,2001-11-16,top2,light trap,2001,11,16v11v01top2j18.jpg,16v11v01j18,NA,Fisher_etal2005,Settlement
peLIz,16/11/01j31,2001-11-16,top2,light trap,2001,11,16v11v01top2j31.jpg,16v11v01j31,NA,Fisher_etal2005,Settlement
peLIz,17/11/01j27,2001-11-17,top1,light trap,2001,11,17v11v01top1j27.jpg,17v11v01j27,NA,Fisher_etal2005,Settlement
peLIz,17/11/01j29,2001-11-17,top1,light trap,2001,11,17v11v01top1j29.jpg,17v11v01j29,NA,Fisher_etal2005,Settlement
peLIz,17/11/01j32,2001-11-17,top1,light trap,2001,11,17v11v01top1j32.jpg,17v11v01j32,NA,Fisher_etal2005,Settlement
peLIz,17/11/01j38,2001-11-17,top1,light trap,2001,11,17v11v01top1j38.jpg,17v11v01j38,NA,Fisher_etal2005,Settlement
peLIz,18/11/01j11,2001-11-18,top1,light trap,2001,11,18v11v01top1j11.jpg,18v11v01j11,NA,Fisher_etal2005,Settlement
