fish_id,TLmm,SLmm,hw,BDmm,PAmm,BAmm,wg,CPDmm,CFDmm,Mamm,CFAmm
05larv0233,22.41010222,18.13950692,2.3,5.570655442,74.48738397,69.65655169,0.06,2.808177992,4.905592303,44.24405972,13.11845772
05larv0256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0270,19.13465539,14.83289419,1.9,5.011787547,51.8283972,48.0398279,0.04,2.241020663,4.031341007,25.40456872,13.38499608
05larv0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0284,22.75183594,18.53817376,2.2,5.266731329,68.73368307,64.91301186,0.08,2.785090758,4.468615768,37.5539341,15.97386154
05larv0036,19.34330209,15.09440463,2.3,5.596747519,51.25401295,64.48774781,0.06,2.687431092,3.743798236,29.91954193,11.26790557
05larv0046,22.24765117,18.1076849,2.4,6.022645146,73.58915003,79.85699562,0.06,2.900505902,4.951818839,40.97313874,12.82586921
05larv0061,22.6500379,17.8564046,2.2,5.553641563,62.05752117,77.81997013,0.06,2.984910081,4.70681458,39.99958809,17.55708923
05larv0007,19.60875413,14.82577332,1.9,4.769531728,53.84474098,54.36794085,0.04,2.447731997,3.676488568,28.26774158,14.55990497
05larv0009,17.52080856,13.23900119,1.8,5,46.47374947,47.40690051,0.03,2.378121284,4.281807372,26.77860709,11.16953516
05larv0011,18.22934233,13.65213202,1.8,4.703685859,46.42848583,47.11040421,0.03,2.288605155,3.974945796,27.71200248,12.92743152
jml03/17.12.15,16.86,13.68,1.8,3.68,30.2,37.16,NA,NA,NA,NA,NA
jml03/17.12.18,16.58,13.27,1.95,3.64,26.96,33.11,NA,NA,NA,NA,NA
jml03/19.12.2,16.67,13.1,1.85,3.78,28.42,34.19,NA,NA,NA,NA,NA
jml03/19.12.5,16.7,13.36,1.8,3.71,34.13,37.47,NA,NA,NA,NA,NA
jml03/19.12.8,17.08,13.49,1.85,3.79,30.84,36.76,NA,NA,NA,NA,NA
12/12/01j14,9.889368283,7.65459003,1.8,2.475461551,9.696565758,13.2298199,NA,1.144745445,1.769425153,5.683622769,2.573997312
14/12/01j34,16.38586667,13.01573333,1.9,3.737333333,38.55804444,36.98115556,NA,1.982351173,4.005409393,20.68306594,9.255253563
17/11/01j24,15.13334567,12.47497544,1.7,3.460295311,31.06422963,33.23133173,NA,NA,NA,NA,NA
18/11/01j28,14.49364188,12.01888448,1.3,3.099700101,24.71505601,26.75460638,NA,NA,NA,NA,NA
05larv0088,14.12490743,10.78992841,1.3,3.95211059,26.47678778,30.89466376,0.01,1.732905455,2.849913602,15.31022538,5.834643107
05larv0096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0097,13.34777377,10.10709988,1.6,3.76654633,28.15102504,26.77533194,0.01,1.836341757,2.806257521,15.94355893,6.907427439
05larv0098,13.3517739,10.46301864,1.6,3.730607336,26.71421324,27.98700738,0.02,1.563439567,2.909200241,12.30849782,7.31856627
05larv0140,23.13529765,17.68129886,2.4,6.253758268,79.59302408,83.07874437,0.11,2.788935658,4.714371618,42.26255067,17.16825724
05larv0161,20.26306392,16.06951553,2.8,6.08975122,52.89273454,70.20720591,0.08,2.511605761,3.385311272,26.34010006,13.07795178
05larv0190,17.11262467,13.68766723,2.3,4.079299441,42.95776394,39.08209791,0.05,1.96059353,3.319143761,20.32505773,10.35483291
05larv0030,13.83472057,10.72294887,1.4,3.693222354,28.00866982,27.00482552,0.01,1.669441141,2.776456599,16.01909284,5.400965104
05larv0040,14.13356282,10.55283993,1.5,4.139759036,24.96496929,32.6009225,0.02,1.722547332,2.066781411,15.84543238,5.550404223
05larv0062,20.20910127,15.8856645,2,5.284498358,48.9812438,65.47900708,0.05,2.799410227,4.558005496,33.87139473,11.33687844
05larv0072,19.36537564,14.3370442,2.5,4.944337044,49.16677754,50.40216838,0.05,2.270515299,3.431771215,27.02306347,13.593743
05larv0006,21.99262462,17.53433367,2.1,5.089013225,57.64644428,56.09411367,0.05,2.57121058,6.363173957,30.70704003,21.08582422
05larv0008,12.30546856,9.894001445,1.3,3.169115876,21.67629932,26.40620131,0,1.331004577,NA,11.9408262,NA
20/12/00j12,12.47891096,9.987056461,1.1,3.391802425,19.544668,23.52575972,NA,1.513125494,2.778963392,8.788539969,5.145282574
jml03/15.12.20,14.93,12.13,1.85,3.69,25.7,30.05,NA,NA,NA,NA,NA
14/12/00j28,13.12115298,10.4089905,1.02,3.619362172,18.77394296,24.97979454,NA,NA,NA,NA,NA
15/12/00j6,13.09478827,10.42540717,1.9,3.290553746,21.21507921,24.41617418,NA,1.814818518,2.97836883,11.83541058,4.689062141
15/12/00j8,11.13037956,8.744565483,1.2,3.09462166,14.71143253,17.80882741,NA,NA,NA,NA,NA
16/12/01j28,11.21703925,8.913931208,1.8,3.224962044,16.60721115,19.8344285,NA,NA,NA,NA,NA
17/11/01j11,12.2058018,9.545008445,1.6,3.287876021,19.9632322,21.11746909,NA,NA,NA,NA,NA
17/11/01j21,9.984963496,8.306038153,1.25,2.844888494,12.58685136,15.51767064,NA,NA,NA,NA,NA
17/11/01j25,11.0588247,8.831238352,1.1,3.116301201,17.76902316,18.86847637,NA,NA,NA,NA,NA
21/11/00j13,13.42692155,10.80326563,1.1,2.960175229,21.3334526,22.7672078,NA,NA,NA,NA,NA
29/11/01j3,14.00253012,11.03795181,1.4,3.206987952,21.97662941,24.36115547,NA,1.347361276,2.654481103,11.19975082,6.221773633
jml03/15.12.24,16.48,13.06,2,3.91,29.99,34.45,NA,NA,NA,NA,NA
17/11/01j10,16.75198143,12.82913122,1.5,3.538322924,37.48533745,34.66818858,NA,2.072792583,4.010806828,17.86136447,10.56874178
17/11/01j30,16.27605318,13.31579258,2,3.941805961,30.16749264,37.72397731,NA,NA,NA,NA,NA
17/11/01j31,17.00450602,13.41801735,1.7,3.83381532,35.97676122,38.21852414,NA,NA,NA,NA,NA
29/11/00j28,15.05344828,13.50474138,1.45,3.432327586,29.77296373,29.0483799,NA,NA,NA,NA,NA
6/12/01j18,10.17184889,8.102108454,0.9,2.720688906,13.36350652,15.13405591,NA,NA,NA,NA,NA
6/12/01j3,9.128846681,7.143715947,0.8,2.503424345,10.20776182,11.90414303,NA,NA,NA,NA,NA
jml03/18.12.11,14.78,11.76,1.8,3.36,25.69,26.65,NA,NA,NA,NA,NA
14/12/01j19,7.673786191,6.308177681,0.8,2.306949214,6.904430208,10.36723106,NA,NA,NA,NA,NA
14/12/01j21,8.611478021,6.806631603,1,2.47850973,8.930404119,11.61242098,NA,1.037467573,1.451486944,5.350600132,1.8336364
17/11/01j20,8.450014152,6.895636303,0.9,2.4478083920000002,8.848957584,10.99587406,NA,NA,NA,NA,NA
17/11/01j42,9.365604218,7.344498053,0.7,2.518768279,10.23389462,12.28454286,NA,1.07039718,2.615984698,6.463496089,3.683805946
19/11/01j34,9.159812039,7.747561873,0.9,2.752151823,9.176244905,13.74359092,NA,NA,NA,NA,NA
6/12/01j20,10.61898145,8.599760958,1.2,2.891236117,14.79745304,16.7130063,NA,1.21849673,1.881936998,6.972922181,3.111342027
6/12/01j21,10.94228375,9.073850904,1.2,3.11657786,16.61206976,19.17149642,NA,NA,NA,NA,NA
6/12/01j28,11.53016174,9.297675801,1.2,2.947251368,17.57333511,18.79316012,NA,1.503808512,2.263628714,9.410762522,4.516435477
6/12/01j30,11.40255009,9.011232544,1.7,2.980368346,14.54810971,18.54928021,NA,NA,NA,NA,NA
6/12/01j38,11.37769236,9.323165309,1.1,3.189536203,17.2778908,19.82007258,NA,NA,NA,NA,NA
jml03/18.12.9,15.8,12.73,1.9,4.02,30.8,32.58,NA,NA,NA,NA,NA
14/12/01j28,12.45163034,9.88263376,1.7,3.622590524,20.18718942,24.98450278,NA,NA,NA,NA,NA
14/12/01j4,12.24187834,9.573169819,1.6,3.140026947,18.87339699,20.79000711,NA,NA,NA,NA,NA
16/12/01j37,11.4168744,9.200312961,1.6,3.148255973,20.18876608,19.70043499,NA,NA,NA,NA,NA
16/12/01j41,10.89068637,8.573077424,1.8,3.072118696,14.70317569,18.01566805,NA,NA,NA,NA,NA
17/11/01j40,11.94021134,8.946451941,1.3,2.985106912,16.75957261,18.70560708,NA,NA,NA,NA,NA
19/11/01j29,8.339925251,6.536340216,1.3,2.739576908,9.191509496,11.66847297,NA,NA,NA,NA,NA
19/12/00j27,14.54211618,11.55207469,1.8,3.042946058,22.03345328,25.19799935,NA,1.69797082,3.207278216,10.66322567,7.120535268
20/12/00j10,13.36495473,10.60892557,1.1,3.141414951,24.16710817,24.04128596,NA,1.507731752,2.445957856,15.24990849,5.193375864
20/12/00j23,14.91245674,12.2556468,1.1,3.622959884,28.80282539,32.78116716,NA,NA,NA,NA,NA
20/12/00j4,12.95679238,10.25293637,0.9,2.9428499,19.57336298,22.12361632,NA,NA,NA,NA,NA
9/12/00j24,12.35739796,9.713265306,1.3,2.828826531,19.90251458,19.32723344,NA,NA,NA,NA,NA
jml03/20.12.5,15.64,12.56,1.65,3.61,25.34,32.83,NA,NA,NA,NA,NA
jml03/15.12.18,17.25,13.8,2.15,4.06,37.16,38.7,NA,NA,NA,NA,NA
jml03/15.12.26,16.5,13.02,2,3.87,30.38,34.42,NA,NA,NA,NA,NA
jml03/15.12.28,15.39,12.59,2.05,3.66,30.38,32.67,NA,NA,NA,NA,NA
jml03/18.12.7,15.8,12.35,1.95,3.92,30.39,33.39,NA,NA,NA,NA,NA
jml03/20.12.3,24.27,19.39,1.7,5.75,89.83,76.7,NA,NA,NA,NA,NA
jml03/20.12.6,14.27,11.55,1.75,7.05,45.47,56.58,NA,NA,NA,NA,NA
15/12/00j18,13.2101125,11.08068223,1.3,3.062295875,20.78916629,24.04332633,NA,NA,NA,NA,NA
15/12/00j4,13.83130683,11.07898129,1.25,3.347385291,21.87380341,26.69135659,NA,NA,NA,NA,NA
19/12/00j25,9.59330059,7.619165401,0.8,1.837390905,7.906894158,10.73105247,NA,NA,NA,NA,NA
10/12/01j33,12.74887218,10.49035088,1.15,2.594235589,16.0683664,18.28050703,NA,1.396694423,2.113531735,9.282235388,4.613667629
10/12/01j6,12.78253242,10.71524341,1.3,3.133387632,17.62283788,23.10547064,NA,NA,NA,NA,NA
12/12/01j31,13.90994529,11.16339632,1,2.933355967,17.81296243,22.50053477,NA,1.434874486,2.797296983,11.17949439,5.12760858
12/12/01j41,13.01087585,10.52883028,1.1,2.550458148,17.02748021,20.25897591,NA,NA,NA,NA,NA
12/12/01j9,13.43614799,10.93042916,1.2,2.802227858,19.55161912,22.41794726,NA,NA,NA,NA,NA
14/12/01j12,13.62534649,10.81857983,1.4,2.957332712,19.27350537,22.40212525,NA,NA,NA,NA,NA
20/12/01j16,15.25571503,12.13427527,1.6,4.776000597,46.783179,40.98441549,NA,2.108435217,3.547145212,16.7701581,11.54899008
21/12/01j25,14.22588138,10.59419426,1.85,4.12761921,39.80177237,33.69242718,NA,1.820497793,3.015584447,13.6121133,9.164912648
21/12/01j5,14.46715863,11.53523054,2.1,4.511859116,35.95073833,39.0861865,NA,NA,NA,NA,NA
19/12/00j11,12.75372732,8.988683312,1.7,3.260283815,22.77327746,21.9737748,NA,1.474545455,2.932121212,10.6446281,6.089990817
20/12/00j14,11.25767683,9.068057432,0.8,2.933000961,18.98028416,20.20850347,NA,1.565959315,2.592831374,9.629967568,5.748928254
29/11/01j29,10.12591912,7.957628676,1.2,2.959742647,15.18799673,16.39949178,NA,NA,NA,NA,NA
19/11/01j42,10.43044061,8.211290397,1.1,2.69998613,13.87749187,17.08210129,NA,NA,NA,NA,NA
20/12/01j15,15.10420059,12.14425269,1.9,4.510056859,40.57983198,38.2163664,NA,1.900416068,3.363960573,19.34944258,9.558337586
22/12/00j18,14.65466947,12.05340686,1.9,4.239314999,39.51031793,37.12736919,NA,2.093664712,4.10864642,17.12600771,8.703467337
29/11/01j25,12.37062554,9.507331313,1.4,3.445437362,20.99363732,22.439412569999998,NA,NA,NA,NA,NA
29/11/01j30,13.61124739,11.03772367,1.55,3.958532366,29.90862058,30.16379823,NA,NA,NA,NA,NA
14/12/00j23,15.31651786,11.96428571,1.8,4.330803571,27.97154018,38.54432398,NA,NA,NA,NA,NA
15/12/00j9,13.95200408,11.00076589,1.8,3.902221088,30.70369168,32.92694384,NA,NA,NA,NA,NA
11/12/01j39,19.13312511,16.23489893,2.1,4.17349284,50.09410203,48.83190971,NA,2.52922423,4.334810418,28.90665934,15.90429119
17/11/01j39,24.86989294,20.5129867,2.4,5.284699217,81.27745591,77.79869689,NA,3.003002304,5.51586101,42.84236884,16.73308289
27/12/01j4,19.57037037,15.80756173,2.1,3.739197531,53.62416171,46.41656188,NA,NA,NA,NA,NA
28/11/01j20,21.85656371,17.24092664,2.25,4.195559846,55.45348161,53.41601944,NA,NA,NA,NA,NA
29/11/01j7,10.19510361,8.28570086,0.95,2.720454866,15.2937319,16.04721908,NA,NA,NA,NA,NA
6/12/01j15,9.371824552,7.437967092,1.15,2.4938239,12.11960398,13.37046753,NA,1.082392731,1.89331172,8.249856437,3.515798782
6/12/01j34,8.439448203,6.781403369,0.95,2.437574612,10.6631895,11.06675924,NA,NA,NA,NA,NA
6/12/01j36,8.760618877,7.026804757,1.15,2.458428225,11.76393229,12.43659569,NA,1.056868275,1.541311867,6.330086189,2.245829118
12/12/01j10,9.649848621,7.827867327,1.3,2.489335791,10.1724771,13.1055309,NA,NA,NA,NA,NA
19/11/01j20,10.80328067,8.633019375,1.1,2.978695409,14.38920815,18.49506897,NA,NA,NA,NA,NA
tci03nov22n,15.38677233,12.73818958,1.6,3.8207863460000002,30.68102151,20.30662257,0.04,2.23196999,3.062076476,16.73287678,5.677683633
tci03nov2a,15.64365557,12.37931458,1.3,3.710232158,27.4609703,33.27756594,0.05,1.605084947,3.15314245,14.05162691,4.32629196
tci03oct31a,16.24471476,13.55038054,1.4,4.492942171,33.09367759,40.06700334,0.03,NA,NA,NA,NA
snemjcub1,10.9887,NA,NA,3.1797,11.684,19.7411,NA,NA,NA,NA,NA
snemjcub2,11.8183,NA,NA,3.2648,19.8549,21.2158,NA,NA,NA,NA,NA
snemjcub3,11.007,NA,NA,3.009,16.7062,18.4086,NA,NA,NA,NA,NA
05larv0296,10.39372994,8.291779807,2.2,5.313502839,18.95116456,31.10794053,0.02,1.118242409,2.22537645,12.00443543,4.874897635
05larv0297,11.04811199,8.622514998,2.2,5.544053641,20.81171184,29.36333279,0.03,1.004587696,2.687919068,10.72412013,4.801638302
05larv0298,10.48565647,7.974050708,2.2,5.249375074,22.0185667,29.329751,0.03,0.833234139,2.383049637,10.34334214,3.938971391
05larv0299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/11/00j31,24.30713978,20.40741273,3.45,11.27452952,132.3415757,178.4820351,NA,2.672238017,4.917722064,57.05887303,14.72244944
19/12/01j18,18.61240033,15.78171486,2.1,3.311019874,43.87941939,44.11995581,NA,1.943540464,3.42272504,27.74156277,8.860107707
19/12/01j25,18.74200232,15.35631589,2,3.496282981,43.79579929,44.21630134,NA,1.953825371,2.91262434,23.23916708,8.664289901
21/11/00j9,17.84474022,15.4117965,1.8,3.451793798,37.07497509,35.92009099,NA,NA,NA,NA,NA
16/12/01j33,19.6815196,16.89174513,2.1,3.421463291,49.81094508,46.98131499,NA,NA,NA,NA,NA
16/12/01j39,20.07302326,16.90672785,2.25,3.319543772,55.44463149,45.74372846,NA,NA,NA,NA,NA
05larv0075,15.92394534,13.42602496,1.6,3.573380867,29.8394804,34.3019867,0.01,1.668449198,2.852049911,20.97095523,5.154477211
20/11/01j28,19.37699964,16.22449342,2.3,3.688410949,50.08676263,47.45311147,NA,1.655252157,3.046162056,26.76285502,8.118030159
14/11/01j6,24.62307591,20.8083147,3.2,5.05301934,91.73832212,81.02715212,NA,1.941943287,5.25682032,42.47976389,16.30530554
19/11/01j25,17.6760429,14.70669058,2.25,3.552726995,44.00667794,40.19782296,NA,NA,NA,NA,NA
19/11/01j39,18.47747111,14.83536896,2.2,3.410320057,46.52583169,37.76846044,NA,NA,NA,NA,NA
05larv0282,16.71578947,14.0154386,2.1,4.2203508769999996,38.90427824,40.79532164,0.03,1.122807018,4.387368421,20.11203447,9.435518621
05larv0037,19.00686529,15.39892022,2.3,5.132973405,43.56923723,54.1916545,0.04,1.455708858,3.320669199,25.25656303,9.645030491
05larv0293,10.8961696,8.697904119,1.8,3.391953746,21.31357677,22.85152037,0.01,0.851602024,2.198265478,11.36047013,4.758919797
05larv0317,11.11124331,9.174301011,1.8,3.897679952,20.93595318,24.29080166,0.01,0.751933373,2.87804878,10.30518858,5.025194983
05larv0318,8.363045049,6.571910383,1.4,3.169115876,11.69417487,15.64059616,0.01,0.73235365,2.300650446,5.643962808,2.800218051
05larv0325,8.231343284,6.589552239,1.2,2.089552239,9.20026732,11.87346848,0,1.940298507,0.746268657,4.989975496,2.740031187
05larv0330,9.181690141,7.467605634,1.3,2.53943662,10.85102162,14.77881373,0,0.718309859,1.742253521,4.661773458,2.578853402
22/11/00j30,34.55102811,28.95774382,3.52,11.23089983,201.659388,214.4082256,NA,NA,NA,NA,NA
3/01/01j6,30.08978012,23.76323854,3.9,8.827213591,131.7423952,143.8024639,NA,NA,NA,NA,NA
17/11/01j23,30.47174419,26.53431781,2.85,9.911799351,153.8661224,175.8548973,NA,NA,NA,NA,NA
26/11/00j30,26.53418755,24.04354235,3.3,9.255584533,142.465883,150.4954801,NA,1.564096867,5.444345701,80.1433891,18.09689431
26/12/00j16,27.11963807,22.67873101,2.5,9.997765862,136.9600984,154.1740888,NA,1.959782609,6.522826087,69.63019849,20.53107278
26/12/00j19,26.6298913,22.10434783,2.3,10.0875,126.2553166,149.341328,NA,NA,NA,NA,NA
26/12/00j24,33.13513871,28.80950804,3,12.08634046,204.326504,235.488192,NA,NA,NA,NA,NA
26/12/00j26,30.76436955,25.52392416,2.8,11.47095998,165.1644322,197.440232,NA,NA,NA,NA,NA
26/12/00j9,27.72234876,22.63985334,2.5,10.55552469,149.2550206,169.431791,NA,NA,NA,NA,NA
jml03/21.12.1,25.67,20.42,3.15,6.13,95.31,87.85,NA,1.565860052,3.504283877,18.05513729,7.876479269
jml03/22.12.4,14.41,12.08,3.2,7.46,48.24,62.93,NA,1.572291935,3.313026383,28.87634942,8.150849728
jml03/30.12.5,13.62,10.92,3,7,48.72,54.17,NA,NA,NA,NA,NA
jml03/30.12.7,13.55,10.53,3.05,6.85,46.26,51.91,NA,NA,NA,NA,NA
23/11/01j38,17.80563142,14.39036286,3.35,8.536220575,78.83762953,90.92069217,NA,2.115255215,5.338524144,40.09130658,15.65859721
6/12/01j32,23.38988836,19.1293872,4.25,10.8131877,148.5455142,146.3741239,NA,2.359607843,6.063333333,70.58054594,23.14571319
10/12/01j11,22.35312787,17.39315184,3.7,9.682100289,128.7426246,126.6445147,NA,NA,NA,NA,NA
05larv0106,16.24679917,12.46433362,2.8,7.439336666,62.17995518,67.54747403,0.1,1.707108889,4.389708572,32.05642835,13.93175945
05larv0107,17.61661426,13.66614256,2.7,7.865566038,75.38530803,84.60459985,0.09,1.839622642,4.718291405,48.51716704,15.60584035
05larv0108,19.4082397,15.62921348,2.2,9.36454432,80.29912672,103.7249007,0.14,2.126092385,4.90886392,59.81910876,16.10034897
05larv0109,34.25121951,26.65609756,2.7,15.83902439,263.0577037,315.2290303,0.11,4.175609756,7.090243902,153.420583,45.03271862
05larv0110,16.81240891,13.3312513,2.7,7.922826012,62.95658061,79.34234201,0.1,1.735026719,3.887153862,42.987337,11.2513635
05larv0111,17.676666,14.04737937,2.9,7.8887323,76.252095,85.25948913,0.12,1.871686464,4.776189517,47.59507058,13.01568452
05larv0112,18.3638137,14.55254816,3,8.538161424,126.6782339,91.98367887,0.13,1.954401366,4.998780785,55.63912573,14.56755095
05larv0113,17.29583233,13.63285955,2.8,7.972777644,73.21191859,77.66615145,0.12,2.051312937,3.991809203,46.50103034,13.05801164
05larv0114,16.94547249,13.59363434,2.9,7.899087096,70.60105222,76.810414,0.09,1.850481125,4.565753763,41.66968764,13.22533183
05larv0117,16.99337748,12.89825406,2.9,7.58217941,75.59477056,72.70958465,0.1,1.685731487,4.456351595,40.00114538,13.57052268
05larv0130,22.41234568,17.95308642,3.7,10.68888889,124.8285322,140.2530102,0.27,2.349382716,6.316049383,82.09114464,22.45084591
05larv0198,17.00073873,13.29721743,2.9,7.873676434,73.4004656,80.070479,0.11,2.004432406,5.615611918,43.38540532,17.1752845
05larv0199,17.34730755,13.85134321,2.9,7.349716902,64.91395505,75.24678223,0.11,1.931092639,4.471750392,43.01474687,13.54006708
05larv0200,16.79382716,13.08765432,2.8,7.655555556,74.01310776,74.80566987,0.1,1.728395062,4.692592593,39.61286389,13.8088706
05larv0201,17.22141998,13.81588448,2.9,7.758122744,70.94232081,75.54727244,0.11,2.101083032,4.25511432,43.31261105,12.75774334
05larv0202,16.61815995,12.76969333,2.9,7.653638004,67.40023482,72.96870915,0.11,1.938665063,4.236921227,35.89858,11.32497508
05larv0203,17.90387183,13.9822794,3.1,7.604078165,74.64520216,83.08642988,0.12,1.767204758,4.952057289,42.854330589999996,14.26022414
05larv0219,16.36352941,12.59882353,2.9,7.177647059,56.55363322,72.62283737,0.1,1.785501726,4.352941176,35.48788927,12.09688581
05larv0220,17.02297346,13.31627187,2.9,7.632424711,71.43990559,75.02465293,0.1,1.904535174,3.811451018,40.11233096,12.55370019
05larv0221,16.38878993,12.82389265,2.7,7.366108538,58.71964024,67.95627914,0.09,2.02232514,4.6372164829999996,33.43522263,13.35434662
05larv0222,17.13889893,13.26707626,2.9,7.8532706900000004,65.07359143,73.63590609,0.11,1.571084337,4.471750392,39.69140779,12.48066205
05larv0223,16.717243,13.42154787,2.8,8.012232416,72.29815327,74.3179639,0.11,1.881910139,4.710656316,43.52276888,14.33235491
05larv0224,16.4480419,12.63659088,2.9,7.618140698,64.02953854,71.08568154,0.1,1.671229616,4.074514939,38.70960374,11.10846608
05larv0242,16.96871239,13.72803851,3.1,7.859205776,64.57068963,81.77409382,0.13,1.867629362,5.40433213,45.02136669,14.3796131
05larv0243,17.40763322,13.58127058,2.7,7.846604073,66.32825922,78.31224867,0.1,1.636385807,4.743323985,37.08197232,14.36294517
05larv0253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/12/00j30,21.61379421,17.54096163,4.25,8.975892306,115.7901891,122.8891876,NA,2.413169716,6.358606333,60.43362949,20.83080013
jml03/19.12.3,13.3,10.72,3,6.89,43.05,53.57,NA,1.504775215,3.935476357,22.94201658,8.0631074
jml03/19.12.6,13.97,11.01,3.3,6.99,51.46,56.08,NA,1.565860052,3.860707264,20.6699776,9.477194522
jml03/22.12.1,14.22,11.14,3,7.09,50.33,57.47,NA,NA,NA,NA,NA
jml03/30.12.1,13.99,11.22,3.15,6.7,48.74,57.33,NA,NA,NA,NA,NA
jml03/30.12.13,11.97,9.75,3.2,6.78,38.1,47.25,NA,NA,NA,NA,NA
jml03/30.12.15,12.81,10.56,3.15,6.57,43.81,51.92,NA,NA,NA,NA,NA
jml03/30.12.17,12.53,9.81,2.65,6.32,36.01,45.35,NA,NA,NA,NA,NA
jml03/30.12.23,15.56,12.26,3.2,7.77,56.54,67.07,NA,NA,NA,NA,NA
jml03/30.12.3,13.33,10.85,3.25,6.88,37.89,54.85,NA,NA,NA,NA,NA
jml03/30.12.9,13.35,10.67,3.15,6.7,41.62,50.91,NA,NA,NA,NA,NA
27/11/01j12,12.79884846,9.935440402,2.8,6.054881784,37.89879694,47.50822355,NA,NA,NA,NA,NA
jml03/17.12.1,13.55,10.59,3.3,6.85,45.57,55.58,NA,1.698987889,3.740564549,22.58202895,8.964093782
jml03/17.12.3,14.08,11.17,3.3,7.24,50.21,57.79,NA,1.748258537,4.181694619,23.70778729,8.78486198
jml03/21.12.5,14.81,11.86,3.3,7.46,51.12,61.84,NA,NA,NA,NA,NA
jml03/21.12.6,15.3,12.61,3.6,8.08,55.19,70.28,NA,NA,NA,NA,NA
jml03/22.12.9,14.63,11.55,3.3,7.47,55.38,62.62,NA,NA,NA,NA,NA
jml03/30.12.11,14.28,11.51,3.35,7.38,45.38,61.91,NA,NA,NA,NA,NA
jml03/30.12.19,13.78,11.25,3.25,7.09,38.22,56.96,NA,NA,NA,NA,NA
jml03/30.12.21,14.3,11.38,3.5,7.29,42.58,60.8,NA,NA,NA,NA,NA
jml03/30.12.24,14.58,11.7,3.45,7.12,45.26,61.09,NA,NA,NA,NA,NA
jml03/19.12.9,13.6,10.78,3.65,6.27,42.39,50.5,NA,1.493167642,3.640809689,21.16511098,9.116227268
18/11/01j14,21.11041419,16.16718936,3.8,10.22190981,115.4076153,118.7233669,NA,2.372193382,6.285970647,59.47562501,23.42038716
05larv0160,34.10624045,31.99083324,3.8,6.166412034,168.26632,158.7363389,0.29,1.778117288,2.479727348,93.57336603,5.966596919
05larv0013,11.93429354,10.50113082,4.8,4.75181526,6.645243102,45.56738127,0.08,0.595167242,0.595167242,2.805454444,1.289375527
tci03nov19m,43.40612986,39.30478428,3.3,5.190089705,199.1857261,179.2591703,0.56,3.963713268,7.654719501,154.9888532,32.93799643
tci03nov19o,44.52758056,38.1474604,3.5,6.395958493,181.2763437,169.9118972,0.43,2.957994657,7.524583641,97.75982448,22.84875004
tci03nov1b,NA,NA,2.3,NA,NA,NA,0.31,NA,NA,NA,NA
tci03nov1c,39.99429802,34.43170299,2.6,4.761150532,159.1428533,152.3352897,0.35,NA,NA,NA,NA
tci03nov1d,37.69712668,32.91247515,2.6,5.290042769,117.9274375,135.5367254,0.25,NA,NA,NA,NA
tci03nov2b,29.30307942,25.6732577,1.6,4.54197731,62.28286081,83.97826047,0.15,NA,NA,NA,NA
tci03nov2c,31.08539408,27.19210622,2.3,4.169204532,89.28189709,94.11215679,0.11,NA,NA,NA,NA
05larv0150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
